492,100594.967,-201189934.0
493,86310.307,-172620614.0
494,90168.9795,-180337959.0
495,80713.7575,-161427515.0
496,11286.6465,-22573293.0
497,3253.526,-6507052.0
498,1904.508,-3809016.0
499,38797.8925,-77595785.0
500,55113.7265,-110227453.0
501,107377.395,-214754790.0
502,104226.0925,-208452185.0
503,118684.761,-237369522.0
504,101593.0795,-203186159.0
505,97449.8975,-194899795.0
506,105306.823,-210613646.0
507,96159.3355,-192318671.0
508,109211.872,-218423744.0
509,118809.12,-237618240.0
510,91381.2555,-182762511.0
511,91179.282,-182358564.0
512,28187.0445,-56374089.0
513,94084.4385,-188168877.0
514,92536.4435,-185072887.0
515,76010.285,-152020570.0
516,104610.4035,-209220807.0
517,79892.3195,-159784639.0
518,6295.801,-12591602.0
519,3056.303,-6112606.0
520,2578.757,-5157514.0
521,3141.882,-6283764.0
522,1414.752,-2829504.0
523,3088.711,-6177422.0
524,67838.04,-135676080.0
525,3004.5785,-6009157.0
526,5228.209,-10456418.0
527,74794.085,-149588170.0
528,86117.647,-172235294.0
529,75825.4975,-151650995.0
530,76899.2315,-153798463.0
531,81419.219,-162838438.0
532,89196.2945,-178392589.0
533,92452.2475,-184904495.0
534,78282.5315,-156565063.0
535,91343.172,-182686344.0
536,106427.345,-212854690.0
537,104747.2425,-209494485.0
538,67427.8835,-134855767.0
539,71192.056,-142384112.0
540,93850.085,-187700170.0
541,83622.2,-167244400.0
542,87448.242,-174896484.0
543,70660.764,-141321528.0
544,78760.977,-157521954.0
545,81010.5,-162021000.0
546,67133.3515,-134266703.0
547,67921.5715,-135843143.0
548,75765.135,-151530270.0
549,73183.883,-146367766.0
550,6343.9495,-12687899.0
551,4658.3955,-9316791.0
552,38945.671,-77891342.0
553,94576.1785,-189152357.0
554,80398.7355,-160797471.0
555,75582.2065,-151164413.0
556,91327.3085,-182654617.0
557,81694.467,-163388934.0
558,84446.4505,-168892901.0
559,84522.984,-169045968.0
560,89289.2905,-178578581.0
561,3349.6815,-6699363.0
562,11798.132,-23596264.0
563,10395.7175,-20791435.0
564,8028.254,-16056508.0
565,5674.2395,-11348479.0
566,9260.6935,-18521387.0
567,2140.796,-4281592.0
568,2154.0745,-4308149.0
569,2885.049,-5770098.0
570,1679.7255,-3359451.0
571,6233.5545,-12467109.0
572,2324.896,-4649792.0
573,6816.8405,-13633681.0
574,12927.0515,-25854103.0
575,77317.731,-154635462.0
576,116326.009,-232652018.0
577,103683.163,-207366326.0
578,100328.875,-200657750.0
579,103265.4675,-206530935.0
580,98661.764,-197323528.0
581,94864.3685,-189728737.0
582,118304.5075,-236609015.0
583,83677.839,-167355678.0
584,80041.2895,-160082579.0
585,6870.8535,-13741707.0
586,12974.2895,-25948579.0
587,13817.3775,-27634755.0
588,21114.0575,-42228115.0
589,5907.27,-11814540.0
590,1299.387,-2598774.0
591,2582.8055,-5165611.0
592,10915.979,-21831958.0
593,7731.881,-15463762.0
594,1737.4695,-3474939.0
595,2668.714,-5337428.0
596,1710.2295,-3420459.0
597,7433.348,-14866696.0
598,5276.5365,-10553073.0
599,8053.6755,-16107351.0
600,1653.467,-3306934.0
601,833.7095,-1667419.0
602,43899.877,-87799754.0
603,1882.6755,-3765351.0
604,7320.1615,-14640323.0
605,5189.5855,-10379171.0
606,1593.0195,-3186039.0
